K|4,5|Orange|0,68|0,85|0,12|...
M|3,4|Red|0,093|0,48|0,646|...
M|3,7|Red|0,381|0,27|0,07|...
M|3,4|Red|0,344|0,47|0,308|...
M|3,4|Red|0,184|0,57|0,535|...
M|2,4|Red|0,444|0,2|0,2|...
M|3|Red|0,284|0,58|0,489|...
F|6,2|White|1,1|1,3|1,7|...
M|2,7|Red|0,161|0,64|0,414|...
M|3|Red|0,372|0,35|0,177|...
G|5,3|Yellow|0,9|1|1,1|...
M|3,1|Red|0,268|0,29|0,496|...
M|2,4|Red|0,039|0,51|0,634|...
F|7,2|White|1,4|1,3|4,4|...
M|3,4|Red|0,151|0,36|0,372|...
M|3,3|Red|0,285|0,33|0,076|...
M|2,7|Red|0,341|0,57|0,223|...
M|2,5|Red|0,255|0,63|0,566|...
M|3,1|Red|0,287|0,57|0,403|...
M|3,2|Red|0,177|0,54|0,779|...
M|2,5|Red|0,242|0,25|0,229|...
M|2,8|Red|0,354|0,34|0,343|...
M|2,6|Red|0,155|0,22|0,497|...
M|3,5|Red|0,402|0,66|0,206|...
F|7,1|White|1,1|1,2|4,6|...
M|2,9|Red|0,223|0,44|0,086|...
K|4,3|Orange|0,56|0,81|0,51|...
M|3,2|Red|0,08|0,45|0,482|...
G|5,3|Yellow|0,9|1,1|0,9|...
M|2,4|Red|0,398|0,65|0,251|...
M|2,4|Red|0,086|0,61|0,654|...
M|2,6|Red|0,256|0,64|0,767|...
M|2,8|Red|0,4|0,49|0,78|...
M|2,5|Red|0,269|0,56|0,182|...
M|2,7|Red|0,225|0,4|0,574|...
M|3,5|Red|0,211|0,46|0,226|...
M|2,8|Red|0,384|0,56|0,57|...
M|2,6|Red|0,4|0,3|0,794|...
K|3,7|Orange|0,52|0,73|0,2|...
M|2,7|Red|0,058|0,3|0,413|...
K|4,6|Orange|0,73|0,96|0,45|...
G|5,7|Yellow|0,9|1,1|1|...
M|2,5|Red|0,176|0,51|0,793|...
M|3,5|Red|0,369|0,51|0,742|...
K|5,2|Orange|0,62|0,84|0,42|...
M|3|Red|0,031|0,65|0,623|...
M|3,4|Red|0,057|0,39|0,033|...
M|2,9|Red|0,135|0,29|0,474|...
M|3,4|Red|0,389|0,56|0,322|...
K|4,6|Orange|0,69|0,94|0,1|...
M|2,7|Red|0,343|0,29|0,575|...
M|2,7|Red|0,142|0,25|0,109|...
M|2,6|Red|0,217|0,32|0,784|...
K|4,7|Orange|0,72|0,79|0,19|...
M|2,8|Red|0,181|0,49|0,624|...
M|3,7|Red|0,272|0,59|0,613|...
M|3,6|Red|0,018|0,36|0,676|...
M|3,2|Red|0,28|0,27|0,779|...
M|3,2|Red|0,225|0,2|0,519|...
K|4,7|Orange|0,8|0,76|0,38|...
M|2,8|Red|0,094|0,3|0,205|...
M|3,6|Red|0,044|0,64|0,492|...
M|3|Red|0,403|0,55|0,031|...
M|3,5|Red|0,366|0,28|0,013|...
M|3,6|Red|0,331|0,69|0,792|...
K|5|Orange|0,64|0,83|0,14|...
M|2,7|Red|0,014|0,34|0,594|...
M|3,6|Red|0,222|0,58|0,504|...
G|5,6|Yellow|1|1,1|0,9|...
M|2,8|Red|0,078|0,46|0,46|...
M|3|Red|0,132|0,33|0,625|...
M|2,4|Red|0,216|0,31|0,141|...
M|2,8|Red|0,174|0,22|0,277|...
M|2,4|Red|0,186|0,53|0,68|...
K|4,6|Orange|0,75|0,95|0,42|...
M|3,5|Red|0,178|0,35|0,614|...
M|2,6|Red|0,214|0,7|0,048|...
M|2,9|Red|0,37|0,35|0,356|...
M|3,2|Red|0,251|0,57|0,787|...
M|2,4|Red|0,178|0,23|0,401|...
M|2,9|Red|0,36|0,43|0,379|...
M|2,7|Red|0,021|0,53|0,497|...
M|3,3|Red|0,048|0,32|0,225|...
M|2,8|Red|0,37|0,2|0,107|...
M|3|Red|0,151|0,65|0,301|...
M|3,3|Red|0,017|0,63|0,668|...
K|4,4|Orange|0,63|0,75|0,1|...
M|3,1|Red|0,06|0,41|0,111|...
M|2,8|Red|0,357|0,39|0,433|...
M|3,6|Red|0,289|0,39|0,288|...
M|3,6|Red|0,412|0,26|0,126|...
K|4,3|Orange|0,77|0,95|0,58|...
M|3,4|Red|0,247|0,29|0,173|...
M|2,6|Red|0,167|0,64|0,119|...
M|2,9|Red|0,16|0,53|0,266|...
M|3,4|Red|0,233|0,37|0,48|...
M|3,6|Red|0,276|0,47|0,627|...
M|2,7|Red|0,152|0,7|0,015|...
M|3,4|Red|0,039|0,61|0,054|...
M|2,5|Red|0,172|0,53|0,179|...
M|2,8|Red|0,021|0,5|0,622|...
M|3,4|Red|0,264|0,53|0,012|...
M|2,6|Red|0,008|0,55|0,507|...
M|2,5|Red|0,08|0,45|0,256|...
M|3,6|Red|0,205|0,61|0,025|...
M|3|Red|0,272|0,45|0,05|...
M|3,1|Red|0,181|0,37|0,383|...
K|4,7|Orange|0,74|0,86|0,55|...
G|5,7|Yellow|1|1|0,7|...
K|5|Orange|0,47|0,84|0,52|...
M|3,3|Red|0,36|0,65|0,583|...
M|2,7|Red|0,425|0,59|0,08|...
M|3,3|Red|0,434|0,59|0,121|...
K|4,8|Orange|0,74|0,76|0,58|...
M|3,2|Red|0,133|0,69|0,069|...
G|5,3|Yellow|0,9|1,1|1,3|...
M|3,5|Red|0,446|0,38|0,482|...
M|3,4|Red|0,144|0,45|0,271|...
M|3,7|Red|0,392|0,38|0,665|...
M|2,7|Red|0,223|0,6|0,504|...
K|4,3|Orange|0,72|0,72|0,4|...
K|4|Orange|0,74|0,8|0,48|...
G|5,9|Yellow|0,9|1,1|0,8|...
M|2,5|Red|0,227|0,7|0,452|...
M|3|Red|0,142|0,29|0,342|...
M|2,7|Red|0,229|0,47|0,737|...
M|2,5|Red|0,309|0,29|0,099|...
M|3,3|Red|0,313|0,37|0,019|...
M|3,6|Red|0,414|0,21|0,012|...
M|3,5|Red|0,108|0,4|0,36|...
M|3,3|Red|0,147|0,21|0,461|...
M|3,2|Red|0,294|0,52|0,658|...
M|3,4|Red|0,26|0,24|0,095|...
M|2,4|Red|0,42|0,32|0,264|...
M|2,9|Red|0,238|0,69|0,166|...
M|2,5|Red|0,104|0,66|0,191|...
F|6,1|White|1,2|1,2|3|...
M|3,5|Red|0,053|0,53|0,444|...
M|3,2|Red|0,299|0,6|0,274|...
M|2,9|Red|0,296|0,2|0,123|...
M|2,9|Red|0,326|0,59|0,022|...
M|2,8|Red|0,248|0,34|0,018|...
M|2,6|Red|0,013|0,41|0,533|...
M|3,3|Red|0,008|0,33|0,523|...
G|5,3|Yellow|1|1|0,7|...
M|2,5|Red|0,185|0,59|0,503|...
M|3,4|Red|0,447|0,42|0,033|...
M|3,5|Red|0,342|0,61|0,627|...
M|2,9|Red|0,176|0,65|0,662|...
K|4,1|Orange|0,6|0,94|0,46|...
M|2,6|Red|0,273|0,52|0,432|...
M|3,4|Red|0,333|0,58|0,432|...
M|3,2|Red|0,168|0,28|0,603|...
M|3|Red|0,213|0,32|0,588|...
M|3,1|Red|0,059|0,21|0,681|...
M|3,3|Red|0,108|0,6|0,113|...
G|5,6|Yellow|0,9|1|0,6|...
M|3|Red|0,133|0,46|0,791|...
M|3,5|Red|0,035|0,61|0,641|...
K|3,9|Orange|0,58|0,71|0,36|...
M|2,8|Red|0,041|0,32|0,256|...
M|3,5|Red|0,239|0,63|0,762|...
K|4,8|Orange|0,59|0,95|0,18|...
M|3,1|Red|0,382|0,25|0,188|...
M|3,7|Red|0,134|0,33|0,419|...
M|3|Red|0,449|0,67|0,452|...
K|4,2|Orange|0,45|0,87|0,54|...
M|3,4|Red|0,303|0,41|0,167|...
M|2,5|Red|0,333|0,54|0,165|...
K|4|Orange|0,52|0,77|0,54|...
F|7,1|White|1,2|1,2|2|...
M|2,7|Red|0,191|0,62|0,203|...
G|5,5|Yellow|1|1,1|1,4|...
G|5,4|Yellow|0,8|1|1,5|...
M|2,8|Red|0,162|0,61|0,167|...
M|2,5|Red|0,266|0,41|0,372|...
M|2,9|Red|0,285|0,27|0,739|...
K|3,9|Orange|0,45|0,82|0,14|...
M|3,6|Red|0,395|0,5|0,043|...
M|3,1|Red|0,114|0,48|0,013|...
M|2,6|Red|0,184|0,61|0,172|...
M|3,3|Red|0,068|0,6|0,06|...
G|5,3|Yellow|1|1,1|1,1|...
G|5,8|Yellow|1|1|0,7|...
M|3,2|Red|0,441|0,41|0,474|...
K|4,5|Orange|0,74|0,75|0,49|...
M|3|Red|0,099|0,65|0,69|...
M|3,1|Red|0,297|0,59|0,373|...
M|3,5|Red|0,32|0,33|0,199|...
M|2,8|Red|0,225|0,44|0,304|...
M|3,7|Red|0,292|0,26|0,633|...
M|3,5|Red|0,28|0,39|0,365|...
M|3,4|Red|0,22|0,68|0,298|...
K|3,7|Orange|0,62|0,84|0,11|...
G|5,8|Yellow|1|1,1|1,3|...
M|2,5|Red|0,229|0,43|0,177|...
F|7,3|White|1,1|1,3|2,1|...
M|3|Red|0,254|0,4|0,6|...
M|2,8|Red|0,271|0,31|0,1|...
K|4,7|Orange|0,64|0,93|0,34|...
M|3,3|Red|0,347|0,37|0,015|...
M|2,8|Red|0,082|0,48|0,455|...
M|3,1|Red|0,011|0,22|0,669|...
M|2,8|Red|0,29|0,47|0,798|...
M|3,5|Red|0,042|0,33|0,753|...
M|3,6|Red|0,186|0,63|0,632|...
M|3|Red|0,434|0,52|0,597|...
M|2,4|Red|0,33|0,28|0,639|...
M|3,6|Red|0,42|0,59|0,281|...
M|3,5|Red|0,416|0,42|0,781|...
M|3,6|Red|0,268|0,47|0,024|...
M|2,9|Red|0,204|0,39|0,166|...
K|4|Orange|0,78|0,8|0,55|...
M|2,9|Red|0,112|0,59|0,296|...
M|2,9|Red|0,374|0,54|0,273|...
M|3,4|Red|0,447|0,29|0,573|...
M|3,6|Red|0,019|0,53|0,63|...
M|2,9|Red|0,108|0,36|0,396|...
M|3,2|Red|0,082|0,4|0,159|...
M|3,3|Red|0,144|0,36|0,272|...
M|3,2|Red|0,078|0,67|0,133|...
M|2,7|Red|0,407|0,23|0,093|...
K|4,8|Orange|0,65|0,86|0,33|...
M|2,9|Red|0,196|0,32|0,036|...
G|5,8|Yellow|0,9|1,1|1,3|...
M|2,8|Red|0,199|0,51|0,25|...
F|6,6|White|1,3|1,2|2,8|...
M|2,8|Red|0,068|0,26|0,452|...
M|3,1|Red|0,391|0,68|0,157|...
M|3|Red|0,182|0,34|0,732|...
M|3,2|Red|0,211|0,32|0,226|...
M|3,1|Red|0,395|0,32|0,345|...
F|6,4|White|1,4|1,4|3,3|...
M|2,5|Red|0,138|0,5|0,121|...
M|3,5|Red|0,183|0,64|0,235|...
M|3,5|Red|0,385|0,46|0,154|...
M|3,2|Red|0,201|0,61|0,23|...
M|3,5|Red|0,157|0,21|0,369|...
M|3,6|Red|0,015|0,41|0,564|...
M|2,6|Red|0,212|0,38|0,757|...
M|2,7|Red|0,052|0,25|0,793|...
K|3,9|Orange|0,6|0,92|0,46|...
M|3|Red|0,356|0,34|0,693|...
M|3,2|Red|0,404|0,56|0,124|...
M|3|Red|0,425|0,63|0,05|...
K|4,9|Orange|0,63|0,83|0,42|...
M|2,6|Red|0,289|0,44|0,198|...
K|4,6|Orange|0,47|0,81|0,36|...
M|3,7|Red|0,408|0,52|0,798|...
M|3,5|Red|0,409|0,61|0,276|...
M|3,1|Red|0,296|0,49|0,593|...
M|2,9|Red|0,326|0,62|0,425|...
M|3,4|Red|0,297|0,56|0,763|...
M|3,1|Red|0,142|0,67|0,181|...
M|3|Red|0,023|0,59|0,252|...
M|3,1|Red|0,379|0,46|0,459|...
M|3,3|Red|0,3|0,21|0,266|...
M|3,1|Red|0,277|0,3|0,177|...
M|3,1|Red|0,142|0,37|0,595|...
M|3,1|Red|0,136|0,44|0,049|...
K|5,1|Orange|0,64|0,7|0,47|...
M|3,6|Red|0,135|0,32|0,084|...
K|4,5|Orange|0,71|0,76|0,48|...
G|6|Yellow|1|1|0,8|...
K|4,4|Orange|0,67|0,96|0,26|...
M|3|Red|0,385|0,5|0,121|...
M|3|Red|0,069|0,65|0,334|...
M|3,6|Red|0,27|0,29|0,469|...
K|5|Orange|0,73|0,87|0,12|...
F|6,5|White|1,3|1,2|1,6|...
M|3,6|Red|0,298|0,53|0,388|...
M|2,6|Red|0,368|0,68|0,157|...
M|3,5|Red|0,242|0,63|0,423|...
M|3,5|Red|0,38|0,65|0,739|...
M|2,9|Red|0,064|0,61|0,395|...
G|5,5|Yellow|0,8|1,1|1,2|...
M|2,5|Red|0,133|0,48|0,665|...
G|5,5|Yellow|1|1,1|1,5|...
M|3,1|Red|0,207|0,46|0,555|...
M|3,5|Red|0,071|0,66|0,735|...
K|4,3|Orange|0,46|0,73|0,54|...
M|3,6|Red|0,081|0,62|0,698|...
M|2,7|Red|0,148|0,43|0,338|...
M|3,3|Red|0,194|0,57|0,66|...
M|2,8|Red|0,05|0,66|0,631|...
M|3,2|Red|0,215|0,59|0,593|...
M|2,8|Red|0,076|0,31|0,52|...
M|3,6|Red|0,402|0,27|0,275|...
K|4,2|Orange|0,54|0,94|0,36|...
G|5,8|Yellow|0,9|1|0,9|...
M|3,7|Red|0,156|0,43|0,675|...
M|3,4|Red|0,224|0,67|0,376|...
M|2,6|Red|0,018|0,66|0,036|...
M|2,5|Red|0,016|0,67|0,261|...
M|2,8|Red|0,284|0,55|0,033|...
M|3,2|Red|0,024|0,3|0,196|...
M|3,4|Red|0,13|0,47|0,161|...
M|2,9|Red|0,066|0,54|0,084|...
M|2,6|Red|0,401|0,28|0,102|...
M|3,4|Red|0,18|0,66|0,779|...
K|4,5|Orange|0,47|0,71|0,33|...
M|3,6|Red|0,059|0,37|0,41|...
G|5,8|Yellow|0,8|1,1|1|...
F|7,1|White|1,3|1,4|4,3|...
K|4,2|Orange|0,67|0,92|0,39|...
M|3,6|Red|0,187|0,55|0,068|...
M|3|Red|0,125|0,32|0,637|...
M|3,3|Red|0,308|0,45|0,34|...
M|3,7|Red|0,395|0,57|0,315|...
G|5,5|Yellow|1|1,1|0,9|...
M|2,5|Red|0,196|0,36|0,085|...
M|2,5|Red|0,121|0,48|0,094|...
M|3,3|Red|0,361|0,67|0,09|...
M|3|Red|0,133|0,47|0,504|...
M|2,9|Red|0,37|0,25|0,111|...
M|3,4|Red|0,424|0,41|0,014|...
M|2,8|Red|0,182|0,6|0,652|...
M|2,4|Red|0,09|0,31|0,564|...
F|7|White|1,1|1,3|4,7|...
K|3,8|Orange|0,66|0,71|0,4|...
M|2,5|Red|0,324|0,44|0,115|...
M|3,3|Red|0,364|0,49|0,123|...
M|2,9|Red|0,226|0,41|0,468|...
G|5,4|Yellow|0,9|1,1|1,1|...
M|2,8|Red|0,099|0,67|0,138|...
M|3,1|Red|0,171|0,22|0,496|...
M|2,8|Red|0,114|0,3|0,355|...
M|2,7|Red|0,419|0,51|0,555|...
B|23,5|Deep blue white|5,9|3,2|28,5|...
M|3,4|Red|0,188|0,22|0,43|...
M|3,3|Red|0,144|0,53|0,256|...
G|5,6|Yellow|1|1|0,7|...
M|3,3|Red|0,059|0,32|0,536|...
M|3,6|Red|0,24|0,61|0,762|...
G|5,7|Yellow|0,9|1,1|0,7|...
M|3,1|Red|0,235|0,66|0,065|...
M|2,7|Red|0,365|0,64|0,693|...
M|2,8|Red|0,19|0,4|0,575|...
M|3|Red|0,386|0,46|0,554|...
M|3,5|Red|0,04|0,58|0,253|...
K|4,1|Orange|0,67|0,88|0,54|...
M|2,8|Red|0,058|0,56|0,668|...
M|3,5|Red|0,325|0,41|0,687|...
M|2,6|Red|0,2|0,32|0,323|...
M|2,9|Red|0,283|0,62|0,249|...
M|2,8|Red|0,246|0,23|0,113|...
M|3,4|Red|0,368|0,45|0,627|...
M|3,6|Red|0,368|0,35|0,684|...
M|3,5|Red|0,208|0,53|0,158|...
M|2,4|Red|0,11|0,65|0,119|...
M|3,4|Red|0,02|0,66|0,419|...
M|3,5|Red|0,022|0,22|0,558|...
M|3|Red|0,211|0,41|0,599|...
M|2,9|Red|0,18|0,55|0,192|...
M|3,3|Red|0,2|0,35|0,689|...
M|2,6|Red|0,077|0,61|0,159|...
G|5,4|Yellow|0,8|1|0,9|...
M|3,1|Red|0,06|0,29|0,024|...
G|5,8|Yellow|1|1|1|...
M|2,8|Red|0,186|0,47|0,709|...
M|3,4|Red|0,019|0,22|0,412|...
M|2,9|Red|0,433|0,59|0,789|...
K|5|Orange|0,47|0,82|0,55|...
M|2,7|Red|0,127|0,34|0,694|...
M|2,9|Red|0,403|0,48|0,621|...
M|3,4|Red|0,297|0,4|0,316|...
M|2,4|Red|0,313|0,48|0,634|...
M|2,5|Red|0,414|0,26|0,227|...
M|3,7|Red|0,216|0,55|0,789|...
M|3,5|Red|0,072|0,3|0,311|...
M|2,7|Red|0,255|0,57|0,072|...
M|3,6|Red|0,379|0,27|0,069|...
M|3,6|Red|0,205|0,55|0,375|...
K|4,5|Orange|0,75|0,96|0,3|...
M|2,7|Red|0,222|0,37|0,314|...
M|3,1|Red|0,323|0,64|0,062|...
M|3,7|Red|0,409|0,5|0,125|...
K|4,4|Orange|0,52|0,85|0,56|...
M|2,7|Red|0,432|0,55|0,231|...
K|3,9|Orange|0,65|0,9|0,16|...
F|7,4|White|1,1|1,3|1,7|...
M|2,5|Red|0,18|0,45|0,072|...
M|3,6|Red|0,049|0,33|0,691|...
M|3,3|Red|0,088|0,26|0,679|...
G|5,3|Yellow|1|1,1|0,6|...
M|3,4|Red|0,157|0,68|0,095|...
M|3,1|Red|0,367|0,26|0,474|...
M|3,1|Red|0,311|0,22|0,06|...
M|2,6|Red|0,149|0,47|0,497|...
M|3,2|Red|0,031|0,21|0,451|...
M|3,6|Red|0,146|0,42|0,282|...
M|3,3|Red|0,225|0,64|0,089|...
M|3,1|Red|0,424|0,46|0,243|...
M|2,8|Red|0,042|0,26|0,79|...
K|4,4|Orange|0,72|0,85|0,49|...
G|5,4|Yellow|0,9|1,1|1,4|...
K|4,6|Orange|0,55|0,77|0,58|...
M|3,6|Red|0,134|0,55|0,675|...
M|2,4|Red|0,122|0,21|0,728|...
M|2,7|Red|0,04|0,36|0,56|...
M|2,7|Red|0,018|0,25|0,497|...
M|3|Red|0,398|0,31|0,485|...
M|3|Red|0,02|0,65|0,698|...
K|4|Orange|0,63|0,72|0,34|...
K|3,7|Orange|0,53|0,71|0,23|...
M|3,1|Red|0,306|0,36|0,145|...
M|3|Red|0,397|0,52|0,077|...
M|3,7|Red|0,06|0,39|0,325|...
K|3,8|Orange|0,47|0,71|0,23|...
M|3,5|Red|0,269|0,33|0,417|...
M|3|Red|0,41|0,56|0,431|...
M|3,2|Red|0,336|0,34|0,543|...
M|3,1|Red|0,219|0,39|0,491|...
M|3,1|Red|0,203|0,54|0,448|...
M|2,9|Red|0,208|0,69|0,29|...
M|3|Red|0,049|0,29|0,293|...
M|2,9|Red|0,192|0,54|0,54|...
M|3,2|Red|0,421|0,46|0,251|...
M|3,5|Red|0,135|0,64|0,539|...
M|3,2|Red|0,179|0,2|0,789|...
M|3,7|Red|0,034|0,53|0,211|...
M|2,5|Red|0,427|0,31|0,22|...
F|6,1|White|1,1|1,2|3,8|...
M|3,6|Red|0,107|0,46|0,5|...
M|3,1|Red|0,197|0,48|0,568|...
K|4,2|Orange|0,46|0,74|0,11|...
G|5,5|Yellow|0,8|1|1,4|...
M|3,1|Red|0,336|0,63|0,098|...
M|2,9|Red|0,105|0,52|0,322|...
M|3,2|Red|0,097|0,41|0,284|...
M|2,4|Red|0,096|0,5|0,703|...
M|3|Red|0,009|0,42|0,497|...
M|3|Red|0,393|0,63|0,335|...
M|2,5|Red|0,409|0,52|0,728|...
M|3,6|Red|0,415|0,23|0,777|...
G|5,7|Yellow|0,9|1,1|0,9|...
G|5,7|Yellow|1|1|1,1|...
M|3,2|Red|0,16|0,36|0,089|...
M|3,6|Red|0,036|0,61|0,295|...
M|2,6|Red|0,311|0,53|0,543|...
K|3,9|Orange|0,62|0,93|0,28|...
F|6,4|White|1,4|1,2|3,1|...
M|2,8|Red|0,151|0,51|0,362|...
M|3,1|Red|0,387|0,29|0,176|...
M|3,4|Red|0,121|0,61|0,775|...
M|3,6|Red|0,081|0,25|0,481|...
M|2,9|Red|0,125|0,5|0,327|...
M|3,2|Red|0,361|0,25|0,411|...
M|3,6|Red|0,203|0,47|0,244|...
M|3,6|Red|0,211|0,48|0,29|...
M|2,7|Red|0,234|0,53|0,021|...
M|3,1|Red|0,358|0,25|0,594|...
M|3,4|Red|0,066|0,21|0,305|...
M|3|Red|0,268|0,42|0,148|...
M|3,1|Red|0,104|0,29|0,601|...
M|3,2|Red|0,288|0,39|0,581|...
K|4,2|Orange|0,76|0,94|0,29|...
M|2,9|Red|0,06|0,25|0,606|...
M|2,6|Red|0,341|0,63|0,08|...
M|2,9|Red|0,353|0,27|0,163|...
M|3,4|Red|0,263|0,68|0,185|...
M|3|Red|0,088|0,29|0,748|...
K|4|Orange|0,68|0,93|0,13|...
M|3,1|Red|0,335|0,39|0,26|...
K|4,1|Orange|0,6|0,9|0,1|...
M|3,1|Red|0,229|0,5|0,668|...
M|3,1|Red|0,402|0,3|0,235|...
M|3,2|Red|0,319|0,26|0,368|...
M|3,2|Red|0,165|0,63|0,262|...
M|2,7|Red|0,295|0,54|0,203|...
M|3,4|Red|0,091|0,41|0,5|...
M|3,2|Red|0,204|0,5|0,149|...
M|3,3|Red|0,266|0,67|0,081|...
M|3,3|Red|0,261|0,53|0,227|...
M|3,1|Red|0,386|0,4|0,739|...
M|2,5|Red|0,208|0,65|0,434|...
M|3,2|Red|0,194|0,37|0,248|...
M|3,1|Red|0,16|0,39|0,197|...
M|2,9|Red|0,309|0,52|0,333|...
K|5,2|Orange|0,57|0,9|0,38|...
M|2,7|Red|0,171|0,66|0,46|...
G|5,7|Yellow|0,8|1|1,3|...
M|3,2|Red|0,072|0,43|0,424|...
A|8,7|Blue white|1,7|1,7|7,1|...
M|3,1|Red|0,202|0,67|0,113|...
M|2,4|Red|0,341|0,37|0,257|...
M|3,2|Red|0,394|0,61|0,032|...
G|5,7|Yellow|1|1|1,2|...
M|2,9|Red|0,333|0,39|0,037|...
M|2,9|Red|0,274|0,23|0,472|...
M|3,3|Red|0,158|0,26|0,258|...
K|5|Orange|0,47|0,94|0,58|...
G|5,8|Yellow|0,9|1,1|1,1|...
M|3,4|Red|0,011|0,53|0,512|...
M|3,6|Red|0,371|0,36|0,794|...
M|2,5|Red|0,149|0,23|0,071|...
M|2,5|Red|0,044|0,5|0,108|...
M|3,5|Red|0,425|0,32|0,725|...
M|3,6|Red|0,273|0,4|0,578|...
M|2,6|Red|0,134|0,23|0,438|...
M|2,7|Red|0,228|0,65|0,665|...
K|5|Orange|0,58|0,71|0,41|...
M|2,8|Red|0,191|0,69|0,224|...
M|2,6|Red|0,196|0,26|0,154|...
M|2,9|Red|0,349|0,7|0,06|...
K|3,7|Orange|0,71|0,88|0,34|...
M|3,6|Red|0,08|0,26|0,7|...
M|2,9|Red|0,031|0,62|0,354|...
M|2,5|Red|0,396|0,33|0,614|...
M|3,5|Red|0,345|0,31|0,41|...
M|3|Red|0,388|0,52|0,628|...
M|2,6|Red|0,324|0,28|0,681|...
M|3,6|Red|0,278|0,52|0,129|...
M|3,1|Red|0,192|0,53|0,115|...
M|3,4|Red|0,38|0,36|0,096|...
K|4,6|Orange|0,74|0,79|0,53|...
M|2,9|Red|0,403|0,53|0,549|...
K|4|Orange|0,53|0,85|0,45|...
M|3|Red|0,099|0,54|0,721|...
M|2,8|Red|0,274|0,41|0,648|...
M|2,7|Red|0,17|0,56|0,217|...
F|6,4|White|1,3|1,2|1,8|...
M|3,5|Red|0,242|0,6|0,377|...
M|2,7|Red|0,059|0,51|0,158|...
M|3|Red|0,105|0,49|0,553|...
G|5,9|Yellow|0,9|1,1|1|...
M|3|Red|0,369|0,45|0,762|...
K|4,8|Orange|0,72|0,79|0,17|...
G|5,5|Yellow|0,9|1|0,9|...
M|3,5|Red|0,237|0,58|0,53|...
M|3,6|Red|0,317|0,54|0,153|...
M|2,9|Red|0,404|0,29|0,337|...
M|2,8|Red|0,113|0,4|0,176|...
M|3,4|Red|0,137|0,22|0,249|...
M|3,6|Red|0,403|0,21|0,576|...
M|2,8|Red|0,3|0,27|0,782|...
M|3,2|Red|0,207|0,61|0,769|...
F|6,2|White|1,3|1,3|3,8|...
M|2,8|Red|0,406|0,6|0,169|...
M|3,1|Red|0,093|0,41|0,553|...
G|5,4|Yellow|0,9|1,1|1,1|...
A|8,1|Blue white|1,5|1,5|13,7|...
M|3,7|Red|0,432|0,26|0,743|...
M|3,3|Red|0,444|0,26|0,487|...
M|2,9|Red|0,26|0,42|0,557|...
M|3,1|Red|0,19|0,22|0,741|...
M|2,9|Red|0,122|0,33|0,542|...
K|3,7|Orange|0,64|0,78|0,49|...
K|4,2|Orange|0,59|0,83|0,18|...
M|3|Red|0,356|0,59|0,332|...
M|3,1|Red|0,172|0,34|0,62|...
M|3,2|Red|0,108|0,4|0,288|...
M|3|Red|0,094|0,57|0,595|...
M|3,6|Red|0,412|0,56|0,635|...
M|2,8|Red|0,441|0,68|0,363|...
M|3,1|Red|0,218|0,54|0,531|...
K|5|Orange|0,56|0,82|0,41|...
M|2,9|Red|0,15|0,39|0,407|...
M|2,6|Red|0,366|0,67|0,315|...
M|2,6|Red|0,062|0,3|0,725|...
K|5,1|Orange|0,57|0,74|0,27|...
M|3|Red|0,231|0,34|0,502|...
M|2,8|Red|0,382|0,23|0,464|...
M|3,1|Red|0,04|0,62|0,682|...
K|3,7|Orange|0,62|0,86|0,4|...
M|3|Red|0,092|0,38|0,231|...
M|3,4|Red|0,355|0,23|0,299|...
M|3,5|Red|0,088|0,47|0,674|...
M|3,6|Red|0,02|0,31|0,354|...
M|3,7|Red|0,379|0,33|0,241|...
M|2,8|Red|0,328|0,43|0,653|...
K|4,8|Orange|0,59|0,71|0,12|...
M|2,6|Red|0,138|0,35|0,567|...
M|2,5|Red|0,198|0,26|0,056|...
M|2,8|Red|0,067|0,52|0,21|...
M|3|Red|0,087|0,49|0,106|...
M|2,8|Red|0,297|0,26|0,684|...
M|3,3|Red|0,211|0,45|0,558|...
M|2,8|Red|0,03|0,37|0,107|...
M|3,6|Red|0,038|0,22|0,548|...
M|2,8|Red|0,386|0,55|0,636|...
K|4|Orange|0,53|0,86|0,3|...
M|2,4|Red|0,241|0,29|0,048|...
M|3,7|Red|0,296|0,31|0,487|...
M|3,1|Red|0,283|0,3|0,111|...
M|2,6|Red|0,141|0,57|0,193|...
M|3,5|Red|0,16|0,52|0,141|...
M|3,7|Red|0,305|0,43|0,134|...
K|3,7|Orange|0,61|0,8|0,4|...
M|3|Red|0,172|0,66|0,588|...
M|2,5|Red|0,43|0,28|0,566|...
M|2,5|Red|0,189|0,45|0,433|...
M|2,5|Red|0,35|0,42|0,673|...
M|3,2|Red|0,09|0,69|0,27|...
M|3,6|Red|0,317|0,49|0,648|...
M|3,3|Red|0,158|0,43|0,51|...
M|2,8|Red|0,067|0,64|0,181|...
M|2,9|Red|0,382|0,53|0,482|...
M|2,6|Red|0,115|0,53|0,502|...
M|2,8|Red|0,016|0,33|0,052|...
M|3,6|Red|0,409|0,67|0,127|...
K|4,4|Orange|0,57|0,72|0,56|...
M|3,5|Red|0,137|0,27|0,497|...
K|4|Orange|0,53|0,73|0,28|...
M|3,4|Red|0,037|0,21|0,402|...
M|3,5|Red|0,116|0,45|0,328|...
M|3,1|Red|0,247|0,56|0,139|...
M|3,6|Red|0,149|0,43|0,551|...
M|2,5|Red|0,126|0,43|0,238|...
K|4,9|Orange|0,74|0,76|0,58|...
M|2,7|Red|0,395|0,48|0,299|...
